age,salary,gender,country,purchase
38,83262.02,0,Eritrea,163.87
34,50281.04,0,Venezuela,422.08
60,43617.41,0,Martinique,108.62
64,78824.37,1,Yemen,394.39
64,134537.8,1,Bouvet Island (Bouvetoya),379.92
36,128289.25,1,Mauritania,779.35
18,122809.64,1,Guernsey,584.2
38,83562.03,0,Egypt,940.93
60,104746.48,0,United Kingdom,54.65
60,33356.88,0,Wallis and Futuna,599.71
54,103779.25,1,Aruba,630.19
45,120833.89,0,Saint Vincent and the Grenadines,871.79
47,122204.63,0,Saint Barthelemy,117.89
30,29345.69,0,Singapore,816.92
60,60982.33,1,Palestinian Territory,674.64
25,124374.89,0,Malta,678.44
55,136068.67,1,Uruguay,11.87
58,69434.94,1,Grenada,638.44
31,129148.62,0,Cook Islands,845.02
65,138672.61,0,Bangladesh,193.68
52,69048.71,0,Pitcairn Islands,492.09
48,112278.38,0,Mali,126.95
44,59565.0,1,Saint Martin,252.09
33,131833.51,0,Lebanon,618.05
36,40694.03,0,Angola,389.35
62,75988.83,0,Fiji,920.75
35,137612.35,0,United States of America,101.63
23,85359.36,1,Guernsey,139.93
42,30414.84,1,Seychelles,590.05
25,111940.84,1,Latvia,732.71
31,120751.57,0,French Southern Territories,326.47
38,58803.86,0,Guinea,388.97
39,139491.4,0,Samoa,499.4
43,47893.77,1,Ukraine,424.72
63,123946.15,1,Honduras,412.75
37,42136.69,0,Tonga,181.06
65,21606.05,1,Malta,604.09
35,57500.43,1,Djibouti,549.24
18,78593.32,0,Sierra Leone,307.51
20,140451.29,0,Ukraine,119.21
20,110028.95,0,American Samoa,293.63
38,128189.38,1,Yemen,866.41
30,91219.56,0,British Virgin Islands,69.31
25,78078.14,0,Guam,211.84
43,84566.11,1,South Georgia and the South Sandwich Islands,603.07
34,75571.49,1,Brunei Darussalam,664.56
43,98507.08,0,Cuba,372.11
25,137080.42,1,Tuvalu,77.01
57,67804.61,1,Western Sahara,129.43
22,92294.77,0,Montenegro,898.6
47,31388.88,1,Saint Pierre and Miquelon,39.17
32,52476.05,1,Liechtenstein,862.36
36,96497.72,0,Central African Republic,597.05
37,143903.33,0,Guyana,133.43
24,127819.45,1,Turkey,414.89
63,131370.22,1,Armenia,462.17
25,35555.36,1,Liberia,240.9
50,70575.85,1,Palestinian Territory,955.8
37,116188.92,1,Sweden,405.99
36,88740.16,1,British Indian Ocean Territory (Chagos Archipelago),127.59
22,84322.27,0,Austria,451.65
39,144287.83,1,Svalbard & Jan Mayen Islands,695.0
18,113787.73,0,Togo,145.6
56,114822.89,1,Saint Lucia,809.56
27,132636.99,1,Papua New Guinea,92.2
40,129622.35,0,Botswana,295.6
46,64733.6,1,Gibraltar,926.13
54,76888.48,1,United States Virgin Islands,261.43
35,129779.61,1,Israel,877.22
39,26638.08,0,Israel,130.0
43,126159.91,1,South Africa,16.23
39,130161.03,1,Taiwan,485.76
44,37797.99,0,Japan,546.01
55,120438.02,1,Cameroon,775.9
19,131953.61,0,Yemen,569.19
52,57223.86,1,Italy,603.69
38,61578.12,0,Cook Islands,510.29
55,123157.85,0,Vanuatu,929.95
35,96546.71,1,Canada,869.69
18,143636.61,1,Anguilla,892.05
39,131463.98,1,Korea,394.96
51,34018.01,1,Palestinian Territory,433.95
21,137873.23,1,Sao Tome and Principe,373.99
19,20470.08,0,Bermuda,693.32
47,39650.94,0,Guyana,190.02
54,82033.58,1,Serbia,738.95
37,54278.25,1,Guernsey,314.76
51,104025.25,0,Uganda,430.06
46,89536.53,0,Nauru,518.99
41,102228.98,1,Mauritania,430.28
26,40316.24,1,Monaco,513.89
56,41096.06,1,Tanzania,268.05
65,125835.18,0,Dominica,550.52
59,116069.6,1,Samoa,508.26
24,45678.17,1,Indonesia,479.81
58,127215.65,0,Chad,450.64
61,62319.06,1,Saint Martin,184.8
23,133004.64,1,Turks and Caicos Islands,168.41
55,99262.97,1,Timor-Leste,181.24
39,78490.21,1,Canada,115.37
62,108307.51,0,Equatorial Guinea,954.11
64,109970.94,0,Korea,872.41
61,87987.57,0,Mayotte,327.34
56,30362.62,0,Burundi,919.14
39,94128.6,0,Mayotte,24.74
54,145841.34,0,Saint Barthelemy,903.11
37,131124.31,0,Oman,142.7
41,89628.31,1,Tokelau,981.7
44,59564.02,1,British Indian Ocean Territory (Chagos Archipelago),110.88
47,49999.88,1,Peru,601.17
56,61384.26,1,Liechtenstein,481.16
40,57067.38,0,Armenia,517.1
49,116965.35,1,Greece,90.9
29,84633.67,1,Vietnam,542.69
51,52804.97,0,Belarus,996.69
52,110535.34,0,Martinique,210.08
36,127832.24,0,Bermuda,598.91
20,41100.48,1,French Southern Territories,288.39
40,93457.06,0,Netherlands,55.74
52,146390.15,1,Gibraltar,199.03
20,20816.59,1,Germany,72.91
57,37510.75,1,Argentina,163.2
56,85651.64,0,Panama,542.72
43,110882.12,1,Jordan,620.55
51,110844.13,1,Thailand,927.77
18,135966.02,1,Estonia,829.24
21,107066.18,1,Austria,958.31
37,33276.01,1,Timor-Leste,473.83
56,64461.49,1,Korea,739.97
30,35641.94,1,Gabon,474.69
44,34108.46,0,Saint Lucia,104.99
41,24026.92,1,Kyrgyz Republic,576.02
59,92164.98,1,Western Sahara,600.89
44,48774.62,0,Bhutan,827.15
60,44930.96,1,Mauritius,137.54
22,39181.09,1,Yemen,729.07
48,51931.07,1,Bulgaria,176.74
25,86526.49,0,Guam,376.13
29,95258.55,1,Mozambique,729.93
22,143846.66,0,Slovenia,67.51
22,141635.26,1,Nigeria,674.75
46,108612.16,1,Guatemala,570.61
39,110639.64,1,Sri Lanka,870.45
65,93272.07,1,Norfolk Island,619.42
39,94515.24,0,Burundi,486.57
65,136743.63,1,Sri Lanka,373.46
22,34752.63,0,Kyrgyz Republic,222.83
56,137970.26,1,Mali,571.69
27,20748.34,0,Albania,103.68
57,101256.97,1,Burundi,362.83
38,89699.76,1,Hong Kong,748.7
49,93677.21,1,Niger,374.16
65,59365.83,1,Sweden,172.39
44,49734.79,1,Liechtenstein,727.27
22,36140.84,0,Belarus,600.55
30,70210.22,1,Mauritania,677.16
27,105104.95,1,Belgium,537.42
23,56475.98,1,Togo,299.08
62,118909.68,0,Kyrgyz Republic,918.94
53,144070.79,1,Turks and Caicos Islands,404.31
42,45847.76,0,Greece,782.11
54,44990.57,0,Tuvalu,178.98
38,90777.53,0,Egypt,807.56
28,143317.5,0,Estonia,204.8
41,64034.52,0,Botswana,68.41
29,70068.48,1,Germany,948.99
29,84072.27,1,Timor-Leste,515.67
32,101170.88,1,Liechtenstein,675.68
26,121373.77,0,Guyana,958.8
41,76055.67,1,Hungary,152.7
33,121234.64,1,Martinique,70.31
29,126793.37,0,Christmas Island,979.46
34,30000.45,0,Singapore,328.56
56,139556.28,0,Libyan Arab Jamahiriya,72.79
28,48698.34,0,Monaco,43.27
46,51296.49,1,Togo,871.54
44,56070.97,0,Iraq,329.9
42,98671.84,1,Argentina,631.39
22,135322.87,1,Indonesia,545.93
33,114501.84,1,Ecuador,652.03
20,114103.43,1,Portugal,398.59
54,76261.67,1,Zambia,676.64
53,24412.73,0,Turkey,144.12
43,115267.13,0,Burundi,408.47
31,139360.64,1,Netherlands Antilles,358.11
58,110751.37,1,Vietnam,91.67
38,85853.17,1,Ethiopia,125.57
58,122430.82,1,Norfolk Island,673.8
33,61501.62,0,Northern Mariana Islands,72.02
53,94273.44,1,Guinea,960.63
18,69476.18,0,Jersey,345.83
32,48353.85,1,Central African Republic,355.26
29,20114.22,0,Czech Republic,860.52
63,67155.76,0,Austria,887.71
57,85038.2,0,Benin,839.25
45,102088.06,0,Burkina Faso,724.41
42,110446.13,0,San Marino,812.24
18,86641.92,0,Seychelles,437.08
62,43577.18,1,Malta,997.56
51,44587.83,0,Paraguay,271.74
30,74266.15,1,Falkland Islands (Malvinas),319.87
26,124854.02,1,Armenia,379.86
39,83739.0,1,Albania,250.17
21,124737.83,0,Jersey,556.78
45,86553.4,1,Montenegro,978.72
28,95923.56,1,Greece,29.82
53,95889.1,0,Eritrea,900.02
32,126049.96,1,Kenya,974.26
52,21761.34,0,Bolivia,598.88
36,146417.79,0,Mauritius,548.17
55,88597.57,1,Chad,606.46
53,148927.83,0,Comoros,459.65
26,117283.38,1,Netherlands Antilles,13.29
32,83063.63,0,South Georgia and the South Sandwich Islands,945.26
19,32466.58,1,Ethiopia,180.37
57,57121.72,1,Reunion,189.9
50,53964.11,1,United States Minor Outlying Islands,127.55
31,146940.67,1,Serbia,909.79
35,81459.84,0,Faroe Islands,596.94
58,132062.11,1,Anguilla,295.25
24,84061.25,1,Korea,40.11
63,35629.79,0,Poland,867.73
51,102371.12,0,Poland,849.84
57,27046.68,0,Jordan,577.65
49,110120.64,1,Qatar,709.12
53,63596.88,1,Palau,969.33
54,119646.49,0,Syrian Arab Republic,725.23
39,59431.95,0,Argentina,881.45
49,76319.85,1,Kenya,707.25
65,121799.03,1,Cape Verde,363.2
21,135282.18,0,Myanmar,179.93
22,93149.45,0,Sri Lanka,155.96
35,58324.12,1,Guinea-Bissau,811.84
52,61135.4,1,Slovenia,555.03
42,57602.67,1,Madagascar,61.11
46,115621.71,0,Bangladesh,769.71
36,101351.44,0,Libyan Arab Jamahiriya,620.27
34,44301.51,0,Guyana,478.95
18,134915.57,1,Niue,751.72
59,25906.37,0,Turkmenistan,666.73
34,28795.33,0,Sweden,43.83
19,87852.73,0,Oman,561.82
30,58312.5,1,Denmark,402.86
25,109241.27,1,Slovakia (Slovak Republic),641.12
65,128271.23,0,American Samoa,357.11
19,42240.88,0,Gabon,863.13
53,107361.07,0,British Indian Ocean Territory (Chagos Archipelago),210.28
33,123841.25,1,Armenia,701.84
34,134928.4,0,Germany,418.33
18,22545.09,1,British Indian Ocean Territory (Chagos Archipelago),323.0
45,24183.5,1,Slovakia (Slovak Republic),571.61
52,26658.99,0,Faroe Islands,878.42
23,33780.49,0,Iran,876.27
52,148060.88,1,Germany,365.91
44,20244.3,0,United States Virgin Islands,870.37
51,47572.52,0,Philippines,893.32
35,21618.46,0,Brunei Darussalam,258.97
27,109616.57,0,Maldives,959.63
35,64880.48,0,Niger,308.99
44,134367.68,0,Lebanon,787.34
34,86040.41,0,Guadeloupe,737.55
54,65705.82,1,French Polynesia,266.1
27,68225.03,0,Cote d'Ivoire,549.18
41,101139.31,0,France,824.85
61,90167.12,0,Palau,630.05
56,105720.6,0,Antigua and Barbuda,842.94
38,29967.03,1,Benin,180.05
53,109589.83,1,Kuwait,157.49
62,144508.48,0,Guam,436.42
35,105106.53,1,Belize,394.7
41,82081.52,1,Guam,616.38
48,122274.06,1,Uganda,73.8
62,131394.81,0,Sao Tome and Principe,412.63
38,131388.32,1,Kenya,102.77
28,30306.25,0,Venezuela,198.45
48,44967.24,1,Eritrea,572.75
45,110490.56,0,Kenya,958.16
65,33386.43,0,Poland,732.44
55,105745.38,0,Yemen,903.65
63,135025.08,0,Kuwait,793.56
28,116552.19,0,Iceland,660.91
54,72934.41,1,Palau,763.4
58,107368.44,0,Netherlands,476.27
20,143680.4,1,Wallis and Futuna,926.02
64,126221.57,1,Mexico,38.28
38,78664.68,0,Myanmar,494.4
35,116939.23,1,Nepal,881.65
62,55623.18,0,Namibia,53.85
28,24241.28,1,Sierra Leone,598.14
41,59693.26,1,Tuvalu,163.2
30,139226.89,0,Lithuania,813.31
46,116906.45,0,Malaysia,118.15
27,126852.03,1,Ecuador,353.78
25,45971.62,0,French Southern Territories,568.94
46,70542.02,1,Mexico,180.27
35,130255.27,1,Ethiopia,626.14
40,91778.5,1,Guyana,811.91
23,40267.57,1,Guam,394.73
38,24069.85,1,Somalia,458.78
44,43052.64,1,Colombia,665.67
60,145223.47,0,Mongolia,554.27
54,80173.86,0,Bahamas,472.95
29,58497.66,0,Qatar,53.17
48,64349.52,1,Dominican Republic,872.14
21,122070.39,1,Isle of Man,673.97
19,144532.42,1,Malta,489.67
40,66802.54,1,Italy,385.27
50,94225.73,0,Azerbaijan,233.9
21,63447.39,1,Dominica,50.55
49,54258.27,1,Belgium,198.15
45,131402.92,1,Antigua and Barbuda,68.91
23,72868.32,0,Hong Kong,943.94
30,140573.44,0,Bahrain,581.8
49,83503.94,0,Guadeloupe,745.93
60,48185.56,0,Saint Helena,267.16
20,98428.58,0,Faroe Islands,697.58
55,94608.77,1,South Georgia and the South Sandwich Islands,715.59
56,51369.73,1,Bermuda,953.65
55,140007.02,1,Peru,418.05
51,33565.83,0,San Marino,98.04
62,89750.82,0,El Salvador,453.17
19,60554.63,0,Sudan,393.96
27,138122.17,1,Dominica,645.25
58,50245.83,1,Mauritania,433.52
58,127025.17,1,Ireland,84.88
51,42509.24,0,Qatar,837.3
22,140284.27,0,Paraguay,43.47
30,54686.62,1,Saudi Arabia,177.2
28,77315.38,1,Afghanistan,974.4
39,28572.61,1,Lesotho,142.03
36,130640.09,1,Lithuania,335.19
22,140410.28,1,United States of America,397.7
64,113451.52,1,Bolivia,96.76
31,105597.3,0,Tajikistan,245.5
51,80591.71,1,Dominica,59.8
56,20671.27,1,French Southern Territories,733.54
29,142021.78,1,Timor-Leste,515.31
48,51745.29,1,Argentina,929.81
34,93762.62,1,Palau,469.5
28,42542.3,1,Azerbaijan,802.3
27,42202.21,1,Turkmenistan,859.59
59,89539.63,1,Cote d'Ivoire,607.14
60,94343.43,0,Argentina,208.77
19,117271.41,1,Venezuela,787.98
25,123027.63,1,Japan,610.05
59,30117.7,0,Greenland,867.35
62,100761.0,1,Saudi Arabia,419.47
60,40870.35,1,Kyrgyz Republic,880.92
43,111691.02,0,Bangladesh,407.63
57,109067.51,1,Burkina Faso,171.86
42,86433.29,0,Belgium,887.66
45,20668.5,0,Northern Mariana Islands,370.21
22,122154.59,0,Palau,985.55
24,90366.83,1,Antarctica (the territory South of 60 deg S),433.09
39,45477.54,1,French Guiana,466.33
24,51489.03,0,United States Virgin Islands,382.97
26,56156.59,1,Russian Federation,467.22
42,130184.57,1,Bolivia,149.58
51,118114.45,0,Belize,641.51
38,68283.31,0,Saudi Arabia,514.1
18,149039.34,0,Montenegro,771.11
47,130665.03,1,Saint Lucia,919.94
61,90308.41,0,Peru,804.85
35,118764.53,1,Mauritania,408.87
36,144645.06,0,Ecuador,627.79
42,73057.27,0,Algeria,626.45
28,122835.12,1,Costa Rica,84.91
60,116030.81,1,France,346.79
36,72655.35,0,Saint Helena,817.64
22,126751.03,1,Gambia,56.08
26,132627.91,1,Guyana,294.91
49,71423.27,0,French Polynesia,372.86
20,79213.81,1,British Indian Ocean Territory (Chagos Archipelago),107.92
23,85348.67,1,Rwanda,587.42
49,56618.67,0,Puerto Rico,41.39
28,45872.16,0,South Georgia and the South Sandwich Islands,835.32
23,104783.73,1,Cook Islands,185.49
24,148236.85,1,Sweden,780.36
27,115843.84,1,Jamaica,817.38
30,121612.43,0,Japan,461.62
23,111974.27,0,Andorra,734.51
59,121598.56,0,Montserrat,477.37
57,90289.07,0,Italy,404.75
52,101462.07,0,Montenegro,785.22
43,32658.6,1,Uruguay,484.8
57,108807.34,1,Estonia,571.79
33,99844.63,0,Fiji,133.57
37,73474.9,0,Senegal,951.77
26,83544.09,0,Equatorial Guinea,316.32
29,131657.82,0,Colombia,873.86
35,62542.67,1,Japan,850.19
23,121431.86,1,Puerto Rico,167.41
35,127603.75,0,Japan,269.75
23,65079.22,1,Pitcairn Islands,832.27
44,94210.68,1,Saint Pierre and Miquelon,558.91
19,86425.84,0,French Southern Territories,196.29
33,56151.49,1,Guam,367.73
55,77100.75,0,Paraguay,929.8
18,32824.89,1,Palau,187.94
63,47959.45,0,Iceland,513.61
27,88690.52,0,Germany,431.71
31,33544.04,1,New Zealand,499.39
22,115573.69,1,Paraguay,476.79
23,55722.82,0,Wallis and Futuna,73.67
25,56388.86,0,Kenya,509.83
63,32758.51,1,Iceland,369.71
44,52692.41,1,France,378.28
33,132431.34,1,Cote d'Ivoire,677.87
58,48734.8,0,Brazil,436.3
64,127834.3,1,Saint Kitts and Nevis,203.5
27,29431.67,0,El Salvador,797.98
25,31483.83,1,Seychelles,854.84
32,126638.72,1,Sri Lanka,303.29
25,87402.59,0,Marshall Islands,772.11
21,67263.3,1,Vietnam,735.67
64,119537.64,1,North Macedonia,256.74
31,138900.86,1,Burkina Faso,510.85
32,34404.45,1,Saudi Arabia,180.34
28,73843.31,0,Philippines,288.29
33,65744.56,1,Tuvalu,799.42
63,133843.31,1,Eritrea,907.71
52,80081.89,1,Bangladesh,733.41
54,85044.67,1,Angola,934.8
47,67449.27,1,Isle of Man,362.72
50,84804.13,0,San Marino,294.4
35,115954.69,1,Poland,366.4
31,35861.58,0,Oman,510.03
36,52045.69,0,Romania,446.54
32,57854.84,1,Algeria,946.59
28,78224.59,0,Wallis and Futuna,406.9
57,64840.2,0,Burkina Faso,466.07
30,141999.29,0,United Kingdom,171.91
22,120339.92,0,Uruguay,305.85
21,44879.45,1,Uruguay,467.79
25,59699.73,0,France,903.31
44,83572.6,0,Tajikistan,406.19
41,94698.98,0,Jamaica,85.46
20,50421.48,0,Saint Pierre and Miquelon,838.48
41,82137.13,1,Sierra Leone,500.13
43,115878.35,1,Finland,956.59
31,86342.42,0,Netherlands Antilles,901.09
33,148364.31,1,Gibraltar,68.55
18,42110.04,0,Anguilla,353.66
54,104005.21,0,France,648.43
46,127643.35,1,Saudi Arabia,623.94
51,36182.78,0,Puerto Rico,714.83
52,38454.06,0,Nauru,542.51
23,29976.44,1,Bahamas,601.51
54,128829.58,0,Mauritius,383.56
22,25064.32,0,Lithuania,660.1
42,65914.47,0,French Southern Territories,956.63
49,88373.81,0,Cuba,147.55
33,102169.61,1,Spain,661.89
30,123234.39,1,Ecuador,446.78
65,83578.42,1,Ireland,905.38
65,143328.94,0,Antigua and Barbuda,940.19
44,136597.79,1,Ecuador,125.95
59,74292.8,1,French Guiana,697.68
62,26664.56,1,Holy See (Vatican City State),693.39
22,95618.38,1,French Polynesia,275.73
44,119971.83,1,Thailand,486.37
27,20158.96,1,Kuwait,402.19
20,70612.44,1,Holy See (Vatican City State),544.38
42,52528.5,1,Bolivia,378.98
44,79683.06,0,Vanuatu,106.6
51,116102.83,1,Slovakia (Slovak Republic),801.07
24,67628.07,0,Gambia,537.06
48,84798.41,1,British Virgin Islands,326.97
48,67035.13,0,Mozambique,537.45
31,25017.49,1,Maldives,608.15
58,39806.47,0,Mauritania,298.18
62,24606.66,0,Georgia,467.94
64,59390.76,0,Haiti,26.69
57,76598.95,1,Holy See (Vatican City State),436.13
51,108588.42,0,Sierra Leone,911.43
58,40216.56,0,Liechtenstein,335.06
31,113432.34,1,Honduras,864.6
44,54761.91,1,Armenia,197.58
48,78395.49,1,Jamaica,895.11
53,126514.29,0,Iraq,377.05
43,114254.48,1,Saint Lucia,313.79
36,59922.19,0,Isle of Man,814.1
38,111647.29,0,United States Minor Outlying Islands,87.16
37,117474.86,0,Liechtenstein,435.42
62,137814.17,1,Romania,617.84
26,26589.96,0,United States Virgin Islands,796.74
32,20384.77,1,Uruguay,316.06
60,135053.19,0,Netherlands,640.06
47,95609.75,1,Mozambique,732.73
18,148312.23,1,Netherlands Antilles,824.54
27,51314.13,1,Palestinian Territory,602.54
42,55550.02,1,Mozambique,746.82
64,85188.9,0,Bermuda,876.99
20,102443.01,1,Nepal,675.18
47,142035.01,0,Georgia,307.98
60,93743.48,1,Bulgaria,860.06
55,108310.75,0,Cyprus,993.39
62,64184.87,1,Saint Pierre and Miquelon,712.67
28,125743.93,1,Peru,190.51
36,68392.15,1,New Zealand,403.15
39,33362.77,1,Portugal,45.81
30,90726.18,0,Lithuania,514.35
50,111546.38,0,Bermuda,114.71
61,145036.76,1,Maldives,872.77
41,145302.22,0,Honduras,512.53
19,116191.09,1,Nepal,919.58
34,97803.43,1,Kiribati,95.8
41,61890.07,1,Sierra Leone,658.17
49,126728.49,0,Guadeloupe,189.7
21,114532.87,1,Christmas Island,651.67
45,108411.29,0,Costa Rica,621.29
22,72144.28,0,Dominica,442.43
31,125131.8,1,Switzerland,109.48
55,44123.88,0,Macao,806.76
65,91382.04,0,British Virgin Islands,907.22
25,124872.41,1,Morocco,548.89
50,61355.54,0,Nauru,368.28
54,84002.09,0,Greenland,121.64
44,66456.87,1,Denmark,325.3
28,48021.08,1,Timor-Leste,163.84
22,53980.52,0,Colombia,366.54
65,120638.99,1,Kuwait,72.44
53,36462.88,1,Saudi Arabia,271.08
28,32952.74,0,Nicaragua,269.11
23,110449.22,1,Namibia,740.38
39,54630.15,0,Kenya,682.09
51,136458.45,0,Iran,473.53
59,117115.43,1,Slovakia (Slovak Republic),138.19
57,117460.31,1,American Samoa,757.72
60,70785.97,0,New Caledonia,91.25
31,129635.21,0,Isle of Man,146.04
46,37362.18,1,Faroe Islands,222.33
49,79963.81,1,Hong Kong,336.89
47,113720.01,0,Denmark,442.35
30,37003.81,0,Mauritius,796.99
43,56514.85,1,Mongolia,470.8
47,56868.61,0,Equatorial Guinea,452.05
24,55275.3,1,Cuba,646.3
18,33953.17,1,Andorra,44.72
45,40010.62,0,Puerto Rico,277.71
50,31479.38,0,Paraguay,113.83
65,90944.79,0,Kiribati,765.27
42,108138.02,1,French Southern Territories,864.64
62,36875.25,0,Saint Barthelemy,39.73
51,125821.59,0,Puerto Rico,937.64
33,141351.98,1,Nicaragua,970.06
20,73640.57,1,Zambia,741.81
61,130190.63,1,Albania,181.43
46,35195.84,0,French Guiana,583.71
61,111936.36,1,Burundi,457.18
53,27694.83,1,Tokelau,261.19
24,26065.38,1,Sri Lanka,494.66
33,134200.01,1,Cameroon,940.48
62,66525.49,1,Sudan,14.03
46,50355.91,0,United States Virgin Islands,340.25
49,23829.2,0,French Polynesia,623.0
42,44660.41,0,San Marino,22.02
48,52736.61,0,United States of America,425.59
51,27219.42,1,Gibraltar,790.16
25,125978.51,0,Andorra,685.27
35,83949.61,0,Montserrat,599.65
65,67958.52,1,Cote d'Ivoire,769.98
39,32581.31,0,Guatemala,286.07
22,82595.45,0,Russian Federation,366.29
26,148683.52,0,Cyprus,614.81
42,77750.29,0,Brazil,952.87
32,41681.49,0,Turkey,432.38
57,49956.09,0,Svalbard & Jan Mayen Islands,712.9
43,22859.22,0,United States of America,235.26
46,106909.25,0,Svalbard & Jan Mayen Islands,188.58
52,118710.72,0,Tunisia,880.17
23,42978.85,1,Ireland,376.74
56,28098.65,0,Serbia,563.3
37,23539.65,1,Montserrat,540.39
51,80274.43,1,Mozambique,815.22
38,89687.97,1,Bulgaria,690.14
30,111221.19,1,Niger,647.04
24,121229.7,0,Gambia,212.61
41,65284.48,0,Sao Tome and Principe,610.91
24,39694.3,0,Sierra Leone,696.65
62,59284.44,1,Burundi,257.75
62,34585.92,1,Mexico,813.05
61,90605.7,0,Azerbaijan,956.39
18,112409.19,0,Mauritania,120.52
33,147239.68,0,Barbados,956.13
48,127349.91,1,Guatemala,111.99
62,75644.94,1,Latvia,97.81
24,49489.1,1,Equatorial Guinea,177.85
20,101947.42,0,Marshall Islands,214.51
22,29963.86,1,Saint Pierre and Miquelon,165.54
33,112390.92,0,Brazil,553.3
25,48537.41,0,Chad,841.08
39,66533.61,1,Netherlands Antilles,997.16
63,108512.57,1,Zimbabwe,22.46
65,94792.26,0,Mongolia,543.81
44,97800.76,0,Pakistan,750.14
60,82285.57,0,Andorra,849.78
38,78998.95,0,Finland,613.68
61,105268.75,0,Dominican Republic,269.24
65,96563.28,1,Barbados,109.03
35,28227.29,1,Spain,197.55
50,44271.67,0,Dominican Republic,151.92
35,114201.08,1,Rwanda,219.91
34,63680.15,0,Benin,837.46
37,60025.39,0,Luxembourg,873.54
18,128007.47,0,Trinidad and Tobago,537.74
38,86548.24,0,Sri Lanka,700.11
26,75879.22,0,Guinea,898.93
65,70436.46,1,Brazil,747.12
32,28563.35,0,French Polynesia,345.89
43,71064.56,0,Egypt,979.41
60,126006.98,1,Lithuania,497.17
60,101072.66,1,Swaziland,538.2
21,73273.43,1,Senegal,332.56
64,98983.82,0,Singapore,290.99
49,101845.66,1,Panama,595.53
46,29428.95,0,Uganda,344.56
29,107032.08,0,Western Sahara,166.75
46,47866.87,1,Bolivia,77.03
58,65150.95,1,Korea,724.35
48,64052.99,0,India,63.72
38,134782.91,1,Sweden,620.52
